id;imdb_id;popularity;budget;revenue;original_title;cast;homepage;director;tagline;keywords;runtime;genres;production_companies;release_date;vote_count;vote_average;release_year;budget_adj;revenue_adj
10017;tt0092240;0.3478;2700000;3500000;The Wraith;Charlie Sheen;;Mike Marvin;He's not from around here...;male nudity|female nudity|sex|killing|sheriff;93.0;Romance;New Century Entertainment Corporation;11-21-86;48.0;5.9;1986.0;5371397.30932783;6962922.43801755
25438;tt0092112;0.345381;0;6797218;Trick or Treat;Marc Price;;Charles Martin Smith;What are you afraid of? It's only rock and roll...;rock star|halloween|heavy metal|rock'n roll;98.0;Horror;De Laurentiis Entertainment Group (DEG);10-24-86;16.0;5.0;1986.0;0.0;13522429.0652276
16337;tt0092076;0.327717;4700000;8025872;The Texas Chainsaw Massacre 2;Dennis Hopper;;Tobe Hooper;After a decade of silence... The buzzz is back!;hammer|gore|slasher|chainsaw|b horror;101.0;Horror;Cannon Films;8-22-86;43.0;5.7;1986.0;9350210.13105214;15966721.209559
15596;tt0090685;0.325629;0;91258000;Back to School;Rodney Dangerfield;;Alan Metter;Registration starts Friday, June 13, at theaters everywhere.;college|whirlpool|clothing store|source music|poetry recitation;96.0;Comedy;Orion Pictures;6-13-86;45.0;6.6;1986.0;0.0;181549250.242458
13818;tt0091188;0.324099;0;0;Heartburn;Meryl Streep;;Mike Nichols;;journalist|wife husband relationship|infidelity;108.0;Comedy;Paramount Pictures;7-25-86;23.0;6.2;1986.0;0.0;0.0
13698;tt0091159;0.323711;0;36611610;Gung Ho;Michael Keaton;;Ron Howard;When East meets West, the laughs shift into high gear!;japan|usa|factory worker|factory|culture clash;111.0;Comedy;Paramount Pictures;3-13-86;22.0;6.2;1986.0;0.0;72835371.6459851
11038;tt0092105;0.317816;0;0;Tough Guys;Burt Lancaster;;Jeff Kanew;They're Out To Teach A New World Some Old Tricks.;prison|train robbery;104.0;Comedy;Touchstone Pictures;10-03-1986;11.0;4.9;1986.0;0.0;0.0
33278;tt0090917;0.311858;0;8988731;Deadly Friend;Matthew Laborteaux;;Wes Craven;There's no one alive who'll play with the girl next door.;crushed to death;91.0;Mystery;Warner Bros.;10-10-1986;28.0;6.5;1986.0;0.0;17882239.0769154
37032;tt0091607;0.311655;10000000;0;Nan bei Shao Lin;Jet Li;;Liu Chia-Liang;;;90.0;Action;Shaw Brothers;03-01-1986;10.0;6.7;1986.0;19894064.1086215;0.0
18169;tt0090583;0.311025;0;38702310;About Last Night...;Demi Moore;;Edward Zwick;Making love was easy...being in love difficult.;;113.0;Comedy;TriStar Pictures;07-02-1986;21.0;5.0;1986.0;0.0;76994623.6291746
9873;tt0089118;0.309218;0;20603715;F/X;Bryan Brown;;Robert Mandel;Murder by Illusion;corruption|detective|assassin|showdown|fbi;109.0;Crime;Orion Pictures;02-07-1986;34.0;6.1;1986.0;0.0;40989162.7085768
13925;tt0091455;0.306425;0;0;Luxo Jr.;;http://www.pixar.com/short_films/Theatrical-Shorts/Luxo-Jr.;John Lasseter;;pixar animated short|luxo lamps|beach ball|father and child;2.0;Animation;Pixar Animation Studios;8-17-86;81.0;7.3;1986.0;0.0;0.0
11415;tt0091223;0.302986;3000000;0;House;William Katt;;Steve Miner;Ding dong, Youâ€™re dead.;vietnam war|haunted house|author;93.0;Comedy;New World Pictures;2-28-86;51.0;5.5;1986.0;5968219.23258647;0.0
31909;tt0091276;0.207606;12000000;4884663;Invaders from Mars;Karen Black;;Tobe Hooper;Their conquest has already begun... He know they're here.;space invasion|remake|alien invasion;100.0;Science Fiction;Cannon Pictures;01-01-1986;20.0;5.1;1986.0;23872876.9303459;9717579.88710118
11938;tt0090852;0.289554;0;0;Clockwise;John Cleese;;Christopher Morahan;Mr. Stimpson ran his life and everyone else's by the clock. Then one day at 2:09 and 43 seconds... The clock decided to strike back.;england|chaos|pÃ¼nktlichkeit|principal|train;96.0;Comedy;Thorn EMI Screen Entertainment;03-01-1986;19.0;5.7;1986.0;0.0;0.0
26554;tt0090849;0.287424;2000000;0;Class of Nuke 'Em High;Janelle Brady;;Richard W. Haines|Lloyd Kaufman;;;85.0;Horror;Troma Entertainment;12-12-1986;15.0;5.8;1986.0;3978812.82172431;0.0
15698;tt0091875;0.284705;0;0;Running Scared;Gregory Hines;;Peter Hyams;Two of Chicago's Finest?;taxi|chicago|airport|bar|florida;107.0;Thriller;David Foster Productions;6-27-86;26.0;6.6;1986.0;0.0;0.0
30194;tt0091472;0.277984;18000000;3900000;The Manhattan Project;John Lithgow;;Marshall Brickman;Paul Stevens' high school science project has gotten a little out of hand. He just built an atomic bomb. Now he's got 11 hours to make sure it doesn't work.;bomb|helicopter|plutonium|laser|heist;118.0;Science Fiction;Gladden Entertainment;6-13-86;11.0;6.0;1986.0;35809315.3955188;7758685.00236242
13841;tt0091817;0.268676;0;2015882;Rad;Bill Allen;;Hal Needham;A hometown kid on his BMX against the best in the world. At Helltrack... the heat is on.;bmx;91.0;Drama;TriStar Pictures;3-21-86;15.0;7.4;1986.0;0.0;4010408.57434163
13715;tt0090670;0.258898;6500000;2347000;At Close Range;Sean Penn;;James Foley;Like father. Like son. Like hell.;rape|1970s|gun|sociopath|drug;111.0;Crime;Orion Pictures;4-18-86;21.0;6.0;1986.0;12931141.670604;4669136.84629348
18282;tt0091680;0.258334;0;0;One Crazy Summer;John Cusack;;Savage Steve Holland;They're out of school, out on Nantucket, and out of their minds. With this crowd, anything can happen!;aftercreditsstinger;89.0;Drama;A&M Films;08-08-1986;21.0;6.7;1986.0;0.0;0.0
17994;tt0090327;0.256518;0;0;Witchboard;Stephen Nichols;;Kevin Tenney;It's more than just a game.;ax|possession|psychic power|ouija|ouija board;98.0;Horror;;12-31-86;22.0;5.6;1986.0;0.0;0.0
14670;tt0090557;0.314511;0;0;Round Midnight;Dexter Gordon;;Bertrand Tavernier;The music and the magic come together...;jazz|musical|biography;133.0;Drama;PECF;9-23-86;11.0;6.5;1986.0;0.0;0.0
11037;tt0091278;0.253984;0;0;Iron Eagle;Louis Gossett, Jr.;;Sidney J. Furie;;dictator|father-son relationship|government|execution;117.0;Action;TriStar Pictures;1-17-86;40.0;4.4;1986.0;0.0;0.0
9930;tt0091396;0.459144;0;0;Legal Eagles;Robert Redford;;Ivan Reitman;Tom Logan has a law partner who put a dog on the witness stand. A client who can't enter a room without a crime being committed. And a case that could turn out to be the murder of the year. His.;court case|client|lawyer|courtroom;116.0;Comedy;Universal Pictures;6-18-86;22.0;5.3;1986.0;0.0;0.0
16113;tt0090927;0.231591;0;17768900;The Delta Force;Chuck Norris;;Menahem Golan;They don't negotiate with terrorists... they blow them away!;terrorist|plane hijacking|covert opperations;125.0;Action;Golan-Globus;2-14-86;43.0;5.0;1986.0;0.0;35349563.5739686
26789;tt0091637;0.247524;0;12303904;No Mercy;Richard Gere;;Richard Pearce;When passion and hatred know no limits, expect no mercy.;sex|louisiana|vigilante|revenge|murder;106.0;Action;TriStar Pictures;12-19-86;13.0;5.3;1986.0;0.0;24477465.4962325
33061;tt0092115;0.245607;1100000;5450815;Troll;Noah Hathaway;;John Carl Buechler;Worlds of Magic, Mystery and Menace.;troll|potter;82.0;Fantasy;Empire Pictures;1-17-86;22.0;4.6;1986.0;2188347.05194837;10843886.3054236
20537;tt0090798;0.22737;0;0;Caravaggio;Nigel Terry;http://www.zeitgeistfilms.com/film.php?directoryname=caravaggio;Derek Jarman;His passion came with a price.;italy|male nudity|painter|gay kiss|artist;93.0;Drama;British Film Institute (BFI);8-29-86;13.0;4.7;1986.0;0.0;0.0
24086;tt0090768;0.233302;0;7177431;The Boy Who Could Fly;Jay Underwood;;Nick Castle;A very special love. And a very special magic. But is it real magic or just an illusion?;;114.0;Drama;Lorimar Motion Pictures;8-15-86;18.0;5.6;1986.0;0.0;14278827.2449207
13853;tt0090848;0.217599;15000000;0;The Clan of the Cave Bear;Daryl Hannah;;Michael Chapman;At The Dawn Of Mankind, A Woman Led The Way.;stone age|tribe|cavemen|prehistoric adventure|prehistoric times;98.0;Adventure;The Guber-Peters Company;1-17-86;10.0;4.7;1986.0;29841096.1629323;0.0
15762;tt0091630;0.21335;0;0;Night of the Creeps;Jason Lively;;Fred Dekker;The good news is your date is here.  The bad news is.. he's dead.;female nudity|monster|spacecraft|experiment|nudity;88.0;Comedy;TriStar Pictures;8-21-86;26.0;6.8;1986.0;0.0;0.0
28941;tt0090837;0.208365;800000;0;Chopping Mall;Kelli Maroney;;Jim Wynorski;Tonight Park Plaza Mall switches on the world's toughest security force. Absolutely nothing can go wrong...;female nudity|woman director;77.0;Horror;;3-21-86;20.0;5.1;1986.0;1591525.12868972;0.0
2620;tt0090660;0.203663;12000000;15945534;Armed and Dangerous;John Candy;;Mark L. Lester;Undercover. Overdressed. And keeping you safe from the scum of the earth;corruption|ex-cop|private detective|criminal defence lawyer;88.0;Action;Columbia Pictures;8-15-86;20.0;5.1;1986.0;23872876.9303459;31722147.5642205
24103;tt0091178;0.201891;0;8033397;Haunted Honeymoon;Gene Wilder;;Gene Wilder;...A Comedy Chiller;radio program;82.0;Comedy;Orion Pictures;7-25-86;18.0;5.3;1986.0;0.0;15981691.4928008
1890;tt0090830;0.200781;0;31853080;Children of a Lesser God;Marlee Matlin;;Randa Haines;Love has a language all of its own.;deaf-mute|listening|man-woman relation|deaf|woman director;119.0;Drama;Paramount Pictures;9-13-86;25.0;6.7;1986.0;0.0;63368721.5577052
60800;tt0179955;0.19577;0;0;MacskafogÃ³;MiklÃ³s Benedek;;BÃ©la Ternovszky;;cat|talking animal|cartoon cat|adult animation;96.0;Animation;;10-02-1986;12.0;8.0;1986.0;0.0;0.0
13346;tt0091445;0.215644;0;0;Lucas;Corey Haim;;David Seltzer;It's about falling in love.  For the first time.;high school|american football team|cheerleading;108.0;Comedy;20th Century Fox;3-28-86;24.0;5.7;1986.0;0.0;0.0
29355;tt0092214;0.181563;0;0;Wildcats;Goldie Hawn;;Michael Ritchie;Her dream was to coach high school football. Her nightmare was Central High.;american football|sport|coach|the big game;106.0;Comedy;Warner Bros.;2-14-86;21.0;6.3;1986.0;0.0;0.0
26555;tt0090856;0.167621;15000000;12308521;Club Paradise;Robin Williams;;Harold Ramis;The vacation you'll never forget - no matter how hard you try.;tropical island;96.0;Comedy;Warner Bros.;07-11-1986;10.0;4.1;1986.0;29841096.1629323;24486650.5856315
17465;tt0092272;0.155043;0;0;Youngblood;Rob Lowe;;Peter Markle;The ice... The fire... The fight... To be the best.;frustration|sport|hockey|coach|beating;110.0;Drama;United Artists;1-31-86;24.0;5.5;1986.0;0.0;0.0
27995;tt0091939;0.139942;0;0;She's Gotta Have It;Tracy Camilla Johns;;Spike Lee;A Seriously Sexy Comedy;lesbian|black independent film;84.0;Comedy;40 Acres & A Mule Filmworks;08-08-1986;11.0;5.2;1986.0;0.0;0.0
19492;tt0090793;0.13993;0;0;Captain EO;Michael Jackson;;Francis Ford Coppola;We are here to change the world!;musical;17.0;Science Fiction;;01-01-1986;10.0;6.2;1986.0;0.0;0.0
10857;tt0090315;0.090923;0;0;When the Wind Blows;Peggy Ashcroft;;Jimmy T. Murakami;...It's No Fairy Tale;england|rain|firemen|dying and death|disaster;80.0;Animation;Film Four International;10-24-86;18.0;7.3;1986.0;0.0;0.0
70966;tt0091364;0.063527;0;0;Kuryer;Fyodor Dunayevsky;;Karen Shakhnazarov;;;88.0;Drama;Mosfilm;06-06-1986;11.0;7.4;1986.0;0.0;0.0
13766;tt0091993;0.094098;18000000;9697739;SpaceCamp;Kate Capshaw;;Harry Winer;The stars belong to a new generation.;space|astronaut|space shuttle|trapped in space|space camp;107.0;Family;ABC Motion Pictures;06-06-1986;23.0;6.2;1986.0;35809315.3955188;19292744.1374679
47340;tt0090915;0.058402;0;0;Dead End Drive-In;Ned Manning;;Brian Trenchard-Smith;There's a party every day, a movie every night, and all the junk food you can eat. What more can a kid want... except to get out.;female nudity|electric fence|nudity|australian|australia;87.0;Action;New South Wales Film Corp.;8-13-86;10.0;5.6;1986.0;0.0;0.0
42017;tt0090585;0.087852;0;0;Absolute Beginners;Eddie O'Connell;;Julien Temple;Welcome to the world of your dreams!;london;108.0;Fantasy;;01-01-1986;10.0;5.0;1986.0;0.0;0.0
33516;tt0091142;0.0805169999999999;0;0;Gothic;Gabriel Byrne;;Ken Russell;Conjure up your deepest, darkest fear... now call that fear to life.;opium|literature|frankenstein|mystery|drug;84.0;Drama;;11-30-86;10.0;4.2;1986.0;0.0;0.0
34223;tt0092147;0.076196;1900000;4790926;Vamp;Chris Makepeace;;Richard Wenk;A Frightening Comedy;female nudity|nudity|vampire|strip club|chase;93.0;Comedy;Balcor Film Investors;7-18-86;12.0;5.2;1986.0;3779872.1806381;9531098.8983662
11454;tt0091474;0.068835;15000000;8620929;Manhunter;William Petersen;;Michael Mann;Enter the mind of a serial killerâ€¦ you may never come back.;loss of family|covered investigation|eye|full moon|investigation;119.0;Crime;De Laurentiis Entertainment Group (DEG);8-14-86;163.0;6.6;1986.0;29841096.1629323;17150531.4201875
24194;tt0092074;0.0665289999999999;0;0;TerrorVision;Diane Franklin;;Ted Nicolaou;People of Earth, your planet is about to be destroyed...  We're terribly sorry for the inconvenience.;mutant|slime|satellite|alien;83.0;Horror;;2-14-86;14.0;5.1;1986.0;0.0;0.0
21867;tt0091374;0.216201;8500000;0;Lady Jane;Helena Bonham Carter;;Trevor Nunn;;;142.0;Drama;Paramount Pictures;02-07-1986;13.0;6.4;1986.0;16909954.4923283;0.0
38343;tt0092276;0.001567;0;0;Yuppies 2;Massimo Boldi;;Enrico Oldoini;;;104.0;Comedy;;01-01-1986;11.0;5.0;1986.0;0.0;0.0
11886;tt0070608;2.272486;15000000;32056467;Robin Hood;Brian Bedford;;Wolfgang Reitherman;Meet Robin Hood and his MERRY MENagerie!;hero|fox|robin hood|right and justice|outlaw;83.0;Animation;Walt Disney Productions;11-08-1973;641.0;6.9;1973.0;73667393.6819896;157434424.969513
9552;tt0070047;2.010733;8000000;441306145;The Exorcist;Linda Blair;http://theexorcist.warnerbros.com/;William Friedkin;Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.;exorcism|holy water|religion and supernatural|vomit|christian;122.0;Drama;Warner Bros.;12-26-73;1113.0;7.2;1973.0;39289276.6303944;2167324901.19974
253;tt0070328;1.549139;7000000;161777836;Live and Let Die;Roger Moore;http://www.mgm.com/view/movie/1130/Live-and-Let-Die/;Guy Hamilton;Roger Moore is James Bond.;london|new york|bomb|england|spy;121.0;Adventure;Eon Productions;07-05-1973;293.0;6.1;1973.0;34378117.0515951;794516768.908823
203;tt0070379;1.087374;500000;3000000;Mean Streets;Harvey Keitel;;Martin Scorsese;You don't make up for your sins in church. You do it in the streets...;epilepsy|protection money|secret love|money|redemption;110.0;Drama;Scorsese Productions;10-02-1973;141.0;7.1;1973.0;2455579.78939965;14733478.7363979
9461;tt0070034;0.993066;850000;90000000;Enter the Dragon;Bruce Lee;;Robert Clouse;Their deadly mission: to crack the forbidden island of Han!;martial arts|kung fu;99.0;Crime;Golden Harvest Company;8-17-73;279.0;7.0;1973.0;4174485.64197941;442004362.091937
2362;tt0070909;0.971417;0;0;Westworld;Yul Brynner;;Michael Crichton;Westworld ...where robot men and women are programmed to serve you for ...Romance ...Violence ...Anything;man vs machine|android|brothel|saloon|computer virus;88.0;Action;Metro-Goldwyn-Mayer (MGM);10-22-73;132.0;6.4;1973.0;0.0;0.0
1705;tt0069768;0.876503;1700000;8844595;Battle for the Planet of the Apes;Roddy McDowall;;J. Lee Thompson;The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!;post-apocalyptic|dystopia|ape;93.0;Action;Twentieth Century Fox Film Corporation;6-14-73;99.0;5.3;1973.0;8348971.28395882;43437217.4548504
931;tt0069995;0.874266;1500000;0;Don't Look Now;Julie Christie;;Nicolas Roeg;Pass the warning.;venice|italy|female nudity|sister sister relationship|gondola;110.0;Thriller;Casey Productions;12-03-1973;60.0;6.7;1973.0;7366739.36819896;0.0
9277;tt0070735;0.863155999999999;5500000;159616327;The Sting;Paul Newman;;George Roy Hill;...all it takes is a little Confidence.;chicago|bet|horse race|repayment|con man;129.0;Comedy;Universal Pictures;12-25-73;304.0;7.7;1973.0;27011377.6833962;783901253.278813
10648;tt0070355;0.82316;0;39768000;Magnum Force;Clint Eastwood;;Ted Post;A man's got to know his limitations.;arbitrary law|covered investigation|uniform|investigation|inspector;124.0;Action;Warner Bros.;12-24-73;96.0;6.9;1973.0;0.0;195306994.12969
11901;tt0068699;0.79974;0;0;High Plains Drifter;Clint Eastwood;;Clint Eastwood;Welcome to Hell;gunslinger|desperation|outlaw;105.0;Western;Universal Pictures;4-19-73;126.0;7.1;1973.0;0.0;0.0
4909;tt0069947;0.718864;0;0;The Day of the Jackal;Edward Fox;;Fred Zinnemann;Nameless, faceless... relentlessly moving towards the date with death that would rock the world.;paris|france|assassination|assassin|traitor;143.0;Action;Universal Productions France S.A.;5-15-73;64.0;6.7;1973.0;0.0;0.0
40374;tt0069822;0.700695;0;0;Breezy;William Holden;;Clint Eastwood;A free spirit can awaken even the loneliest heart.;female nudity|hippie|sex|beach|1970s;108.0;Drama;Malpaso Productions;11-18-73;15.0;7.1;1973.0;0.0;0.0
838;tt0069704;0.684079;777000;115000000;American Graffiti;Richard Dreyfuss;;George Lucas;Where were you in '62?;farewell|rock and roll|robbery|love at first sight|car race;110.0;Comedy;Lucasfilm;08-01-1973;145.0;6.5;1973.0;3815970.99272706;564783351.56192
12101;tt0070723;0.621476;0;3;Soylent Green;Charlton Heston;;Richard Fleischer;What is the secret of Soylent Green?;paranoia|dystopia|overpopulation|near future;97.0;Mystery;Metro-Goldwyn-Mayer (MGM);4-19-73;124.0;6.6;1973.0;0.0;14.7334787363979
5924;tt0070511;0.600434;12000000;53267000;Papillon;Steve McQueen;;Franklin J. Schaffner;Not just a Great Escape. It was the Greatest.;prison|escape from prison|devil's island;151.0;Crime;Solar Productions;12-13-73;191.0;7.4;1973.0;58933914.9455917;261602737.283902
11561;tt0070707;0.5684;2000000;18344729;Sleeper;Woody Allen;;Woody Allen;Woody Allen takes a nostalgic look at the future.;sex|revolution|future|dystopia|government;89.0;Science Fiction;Rollins-Joffe Productions;12-17-73;93.0;6.9;1973.0;9822319.15759862;90093891.5488274
12545;tt0070239;0.549206;0;13200000;Jesus Christ Superstar;Ted Neeley;;Norman Jewison;And now, the movie......;israel|dance|jesus christ|crucifixion|musical;108.0;Drama;Universal Pictures;8-15-73;63.0;6.9;1973.0;0.0;64827306.4401508
9040;tt0070666;0.50142;3000000;29800000;Serpico;Al Pacino;;Sidney Lumet;;corruption|hippie|money;129.0;Crime;Paramount Pictures;12-05-1973;200.0;7.3;1973.0;14733478.7363979;146352555.448219
27331;tt0069865;0.420768;0;0;Charley Varrick;Walter Matthau;;Don Siegel;When he runs out of dumb luck he always has genius to fall back on!;small town|pilot|bank heist;111.0;Action;Universal Pictures;9-19-73;21.0;6.8;1973.0;0.0;0.0
11293;tt0070510;0.419331;0;0;Paper Moon;Ryan O'Neal;;Peter Bogdanovich;These aren't everyday people and this is no ordinary movie.;bible|con man|carnival|funeral|great depression;102.0;Comedy;Paramount Pictures;05-09-1973;50.0;7.7;1973.0;0.0;0.0
2926;tt0072281;0.412189;0;0;The Three Musketeers;Michael York;;Richard Lester;. . . One for All and All for Fun!;france|fight|louis xiii.|extramarital affair;105.0;Action;Film Trust S.A.;12-11-1973;32.0;7.0;1973.0;0.0;0.0
1847;tt0070334;0.392936;0;0;The Long Goodbye;Elliott Gould;;Robert Altman;Nothing says goodbye like a bullet...;detective|mission of murder|police operation|victim of murder|united statesâ€“mexico barrier;113.0;Thriller;Lions Gate Films;03-07-1973;45.0;7.0;1973.0;0.0;0.0
11577;tt0070518;0.384763;4638783;0;Pat Garrett & Billy the Kid;James Coburn;;Sam Peckinpah;Best of enemies. Deadliest of friends.;sheriff|aging|billy the kid|lawlessness|old friends;106.0;Western;Metro-Goldwyn-Mayer (MGM);5-23-73;18.0;7.4;1973.0;22781803.5644214;0.0
17897;tt0071569;0.38388;0;11000000;The Golden Voyage of Sinbad;John Phillip Law;;Gordon Hessler;Dynarama Means Supreme Adventure!;tattoo|sinbad;105.0;Action;Columbia Pictures;12-20-73;15.0;6.3;1973.0;0.0;54022755.3667924
16180;tt0070294;0.378597;0;0;The Legend of Hell House;Pamela Franklin;;John Hough;For the sake of your sanity, pray it isn't true!;isolation|medium|afterlife|physicist|haunting;95.0;Horror;Academy Pictures;6-15-73;22.0;6.5;1973.0;0.0;0.0
14886;tt0070290;0.240731;0;0;The Last Detail;Jack Nicholson;;Hal Ashby;No *#@!!* Navy's going to give some poor **!!@* kid eight years in the #@!* brig without me taking him out for the time of his *#@!!* life.;taxi|sailor|road movie;103.0;Comedy;Columbia Pictures;12-11-1973;32.0;6.8;1973.0;0.0;0.0
15171;tt0070016;0.359048;0;0;Charlotte's Web;Debbie Reynolds;;Charles A. Nichols|Iwao Takamoto;That humble radiant terrific book is now a humble radiant terrific movie.;spider|musical|talking animal|drying self with towel|animal human communication;94.0;Animation;Paramount Pictures;03-01-1973;59.0;6.3;1973.0;0.0;0.0
30708;tt0069834;0.355622;0;0;Cahill U.S. Marshal;John Wayne;;Andrew V. McLaglen;A lawman and his sons face the ultimate test of courage.;u.s. marshal|cowboy and outlaw;103.0;Drama;Batjac Productions;07-11-1973;11.0;5.0;1973.0;0.0;0.0
3133;tt0069762;0.339193;0;0;Badlands;Martin Sheen;;Terrence Malick;In 1959 a lot of people were killing time. Kit and Holly were killing people.;mass murder|father murder|on the run|gritty|south dakota;94.0;Crime;Pressman-Williams;10-15-73;116.0;7.3;1973.0;0.0;0.0
22021;tt0069897;0.338084;500000;0;Coffy;Pam Grier;;Jack Hill ;The Baddest One-Chick Hit-Squad that ever hit town!;orderly|right and justice|blaxploitation|afro;91.0;Action;American International Pictures (AIP);6-13-73;20.0;7.1;1973.0;2455579.78939965;0.0
53868;tt0070868;0.318061;0;0;The Vault of Horror;Anna Massey;;Roy Ward Baker;Below the Crypt lies Death's waiting-room - The . . . Vault of Horror;vault|vampire|painting|dismemberment of human beings|scam;83.0;Horror;Amicus Productions;3-16-73;12.0;6.5;1973.0;0.0;0.0
22307;tt0070698;0.257127;500000;0;Sisters;Margot Kidder;;Brian De Palma;They were joined at birth by the devil and the evil never left them!;sex|detective|nudity|hallucination|witness;93.0;Horror;Pressman-Williams;3-27-73;21.0;7.0;1973.0;2455579.78939965;0.0
40682;tt0070825;0.244874;0;0;The Train Robbers;John Wayne;;Burt Kennedy;The gold or the grave. The young widow could lead them to either.;gold|widow|hired gun;92.0;Action;Batjac Productions;02-07-1973;13.0;6.8;1973.0;0.0;0.0
13479;tt0068359;0.238043;0;0;A Charlie Brown Thanksgiving;Todd Barbee;;Bill Melendez|Phil Roman;Spend Thanksgiving With Good Ol' Charlie Brown!;holiday;25.0;Animation;Lee Mendelson Film Productions;11-20-73;23.0;7.6;1973.0;0.0;0.0
25473;tt0070895;0.420585;0;0;Walking Tall;Joe Don Baker;;Phil Karlson;Take your best shot... 'cause it'll probably be your last.;female nudity|gambling|corruption|martial arts|sheriff;125.0;Action;Bing Crosby Productions;2-22-73;12.0;6.4;1973.0;0.0;0.0
3117;tt0071519;0.203942;0;0;Frankenstein and the Monster from Hell;Peter Cushing;;Terence Fisher;Your blood will run cold when the monster rises.;insane asylum|frankenstein|mad scientist|hammer horror|human experiment;93.0;Horror;Hammer Film Productions;3-31-73;10.0;6.7;1973.0;0.0;0.0
8327;tt0071615;0.200129;0;0;The Holy Mountain;Alejandro Jodorowsky;;Alejandro Jodorowsky;;christianity|mexico|1970s|thief|surrealism;114.0;Drama;Producciones Zohar;05-01-1973;59.0;7.4;1973.0;0.0;0.0
26332;tt0070022;0.251582;0;0;Electra Glide in Blue;Robert Blake;;James William Guercio;He's A Good Cop..... On A Big Bike..... On A Bad Road.;cult film;114.0;Thriller;United Artists;8-18-73;10.0;6.1;1973.0;0.0;0.0
25680;tt0070077;0.272663;0;0;The Friends of Eddie Coyle;Robert Mitchum;;Peter Yates;It's a grubby, violent, dangerous world. But it's the only world they know. And they're the only friends Eddie has.;boston|suspense|boston garden|gritty;102.0;Crime;Paramount Pictures;6-26-73;15.0;6.9;1973.0;0.0;0.0
10236;tt0070903;0.385313;0;45000000;The Way We Were;Barbra Streisand;;Sydney Pollack;Everything seemed so important then .. even love!;communist|politics|anti-communism;118.0;Drama;Columbia Pictures Corporation;10-17-73;36.0;6.9;1973.0;0.0;221002181.045968
43003;tt0072962;0.021941;0;0;VÃ©ritÃ©s et Mensonges;Orson Welles;;Orson Welles;;artist|manipulation|illusion|deception;89.0;Documentary;Janus Films;3-13-73;31.0;7.0;1973.0;0.0;0.0
32615;tt0070468;0.175339;0;0;The Offence;Sean Connery;;Sidney Lumet;;suspense|child molester|policeman|gritty;112.0;Drama;Tantallon;01-11-1973;16.0;7.3;1973.0;0.0;0.0
35669;tt0070634;0.162168;0;0;The Satanic Rites of Dracula;Christopher Lee;;Alan Gibson;The King of the undead marries the Queen of the Zombies;vampire|dracula|satanist|hammer horror|van helsing;87.0;Horror;Hammer Film Productions;11-03-1973;11.0;4.8;1973.0;0.0;0.0
70345;tt0070622;0.145079;0;0;Sssssss;Strother Martin;;Bernard L. Kowalski;Terror is ready to strike!;snake|experiment|serum|cobra|college student;99.0;Horror;Universal Pictures;07-06-1973;13.0;6.5;1973.0;0.0;0.0
24923;tt0071396;0.144305;0;0;Messiah of Evil;Michael Greer;;Willard Huyck|Gloria Katz;Terror you won't want to remember - In a film you won't be able to forget.;beach|small town|suspense|independent film|undead;90.0;Mystery;International Cine Film Corp.;01-01-1973;14.0;6.9;1973.0;0.0;0.0
26015;tt0069992;0.143165;0;0;Don't Be Afraid of the Dark;Kim Darby;;John Newland;;haunted house|inheritance|fireplace|creature|demon;74.0;TV Movie;Lorimar Productions;10-10-1973;10.0;5.9;1973.0;0.0;0.0
32080;tt0070672;0.139385999999999;0;0;The Seven-Ups;Roy Scheider;;Philip D'Antoni;Mess with the Seven-Ups, and they WILL mess you worse.;car chase;103.0;Action;Twentieth Century Fox Film Corporation;01-01-1973;13.0;6.6;1973.0;0.0;0.0
31587;tt0070643;0.135693;0;0;Scarecrow;Gene Hackman;;Jerry Schatzberg;The road leads itself to somewhere.;friendship;112.0;Drama;Warner Bros.;04-11-1973;20.0;6.5;1973.0;0.0;0.0
16307;tt0070917;0.396864;0;0;The Wicker Man;Edward Woodward;;Robin Hardy;Flesh to touch... Flesh to burn! Don't keep the Wicker Man waiting!;island|virgin|human sacrifice|paganism;99.0;Horror;British Lion Film Corporation;12-01-1973;143.0;6.7;1973.0;0.0;0.0
3043;tt0071508;0.11138;450000;0;Flesh for Frankenstein;Joe Dallesandro;;Paul Morrissey;We dare you to see...;male nudity|female nudity|monster|beheading|seduction;95.0;Horror;Braunsberg Productions;11-30-73;12.0;4.8;1973.0;2210021.81045968;0.0
29425;tt0069895;0.106051;275000;0;The Crazies;Lane Carroll;;George A. Romero;All hell is about to break loose.;small town|biological weapon;103.0;Action;Pittsburgh Films;3-16-73;21.0;6.0;1973.0;1350568.88416981;0.0
26331;tt0070291;0.09398;0;0;The Last of Sheila;Richard Benjamin;;Herbert Ross;Any number can play. Any number can die.;yacht|games;120.0;Drama;Warner Bros.;6-14-73;11.0;6.9;1973.0;0.0;0.0
28498;tt0070791;0.069999;0;0;Theatre of Blood;Vincent Price;;Douglas Hickox;It's curtains for his critics!;revenge|shakespearean actor|epouvante;104.0;Comedy;Cineman Productions;3-15-73;17.0;6.8;1973.0;0.0;0.0
